X,Y,Pressure,Time
361.417462691122,341.422901089511,0.05470086,0
361.417462691122,341.422901089511,0.1059829,1
350.776512955107,346.696499526963,0.1636142,15
353.401593066195,345.430835901975,0.1357753,15
356.026673177282,344.138804284799,0.1294261,15
361.417462691122,341.422901089511,0.1272283,15
361.417462691122,341.422901089511,0.1272283,15
350.776512955107,346.696499526963,0.1636142,31
353.401593066195,345.430835901975,0.1357753,31
356.026673177282,344.138804284799,0.1294261,31
342.198126163518,351.231794183172,0.2930403,46
344.026306955168,350.150706503494,0.2639805,46
346.041993469039,349.069618823817,0.2319902,46
348.385814996796,347.962163151952,0.2026862,46
348.385814996796,347.962163151952,0.2026862,46
342.198126163518,351.231794183172,0.2930403,62
344.026306955168,350.150706503494,0.2639805,62
346.041993469039,349.069618823817,0.2319902,62
338.354258857997,353.789489425336,0.3655678,78
338.869899594104,353.420337534715,0.3562882,78
339.666798913541,352.89297769097,0.3369963,78
340.791833246864,352.154673909726,0.3167277,78
340.791833246864,352.154673909726,0.3167277,78
338.354258857997,353.789489425336,0.3655678,93
338.869899594104,353.420337534715,0.3562882,93
339.666798913541,352.89297769097,0.3369963,93
338.166753135777,353.974065370647,0.369475,109
338.166753135777,353.974065370647,0.369475,109
338.166753135777,353.974065370647,0.3741148,109
338.166753135777,353.974065370647,0.3741148,110
338.166753135777,354.053169347209,0.3858364,124
338.166753135777,354.053169347209,0.4046398,125
338.166753135777,354.053169347209,0.423199,140
338.166753135777,354.053169347209,0.423199,140
338.588641010773,354.158641315958,0.4385836,140
339.901181066317,354.23774529252,0.4454212,140
338.588641010773,354.158641315958,0.4385836,141
339.901181066317,354.23774529252,0.4454212,141
342.010620441298,354.23774529252,0.4735043,156
342.010620441298,354.23774529252,0.4735043,156
345.854487746818,354.23774529252,0.5010989,156
345.854487746818,354.23774529252,0.5010989,171
351.80779442732,351.970097964415,0.5211233,187
360.47993408002,347.065651417585,0.5421246,187
370.792748802148,340.236341441084,0.5699634,187
381.996215704825,331.877687917722,0.6,203
381.996215704825,331.877687917722,0.6,203
393.434064760277,322.675258644368,0.6239316,203
393.434064760277,322.675258644368,0.6239316,204
403.840632343516,313.868349253822,0.6398047,218
413.731559190649,304.586816003906,0.6485959,219
422.96621601001,295.226178777428,0.6583639,234
422.96621601001,295.226178777428,0.6583639,234
431.310220648824,285.575493636891,0.6656899,234
438.997955259865,275.76660054323,0.6708181,234
431.310220648824,285.575493636891,0.6656899,235
438.997955259865,275.76660054323,0.6708181,235
445.701284829249,266.115915402692,0.6727717,249
445.701284829249,266.115915402692,0.6727717,249
451.420209356975,256.649806207465,0.6764347,249
455.967223120823,247.55284890286,0.6796093,249
451.420209356975,256.649806207465,0.6764347,265
455.967223120823,247.55284890286,0.6796093,265
459.436078981903,239.378771324808,0.6827839,281
461.639271217994,232.101205481124,0.6857143,282
462.670552690207,226.563927121799,0.6876679,282
461.029877620777,218.17890560625,0.6949939,296
462.670552690207,219.998297067171,0.6905983,296
462.670552690207,222.555992309336,0.6891331,296
462.670552690207,222.555992309336,0.6891331,296
461.029877620777,218.17890560625,0.6949939,312
462.670552690207,219.998297067171,0.6905983,312
451.420209356975,216.464986114078,0.7135531,328
457.701651051363,216.54409009064,0.6993895,328
457.701651051363,216.54409009064,0.6993895,328
451.420209356975,216.464986114078,0.7135531,329
419.919248023927,235.924564348277,0.7181929,343
430.935209204382,225.456471449934,0.7194139,343
441.951170384838,218.811737418744,0.7194139,343
441.951170384838,218.811737418744,0.7194139,343
419.919248023927,235.924564348277,0.7181929,344
430.935209204382,225.456471449934,0.7194139,344
396.152897732475,280.486471144749,0.7152625,359
402.246833704642,264.560203863643,0.7164835,359
409.887691885128,249.556816309091,0.7167277,359
409.887691885128,249.556816309091,0.7167277,359
396.152897732475,280.486471144749,0.7152625,360
402.246833704642,264.560203863643,0.7164835,360
390.527726065859,309.596734519486,0.7150183,374
390.527726065859,320.855867183447,0.7179487,374
392.121524704733,295.938114566485,0.7150183,374
392.121524704733,295.938114566485,0.7150183,374
390.527726065859,309.596734519486,0.7150183,390
390.527726065859,320.855867183447,0.7179487,390
391.840266121403,329.768248542741,0.7199023,406
391.840266121403,329.768248542741,0.7199023,406
395.074739829707,336.966710409864,0.7228327,406
395.074739829707,336.966710409864,0.7228327,407
399.621753593555,343.136820581683,0.7252747,421
404.871913815729,348.885042878506,0.7289377,422
410.63771477401,354.976049073763,0.735287,422
416.169133579516,361.805359050264,0.7421246,437
416.169133579516,361.805359050264,0.7421246,437
420.903653065584,369.425708792383,0.7496948,437
424.747520371105,377.810730307932,0.7589744,437
420.903653065584,369.425708792383,0.7496948,453
424.747520371105,377.810730307932,0.7589744,453
427.091341898862,386.433063753166,0.7692308,468
427.888241218299,395.081765190588,0.7736264,469
422.028687398907,418.918430127873,0.784127,484
425.591296121097,411.456288338878,0.7811966,484
427.794488357189,403.44041871395,0.7789988,484
427.794488357189,403.44041871395,0.7789988,484
422.028687398907,418.918430127873,0.784127,485
425.591296121097,411.456288338878,0.7811966,485
411.622119815668,431.36412244026,0.7912088,499
417.387920773949,425.536796166875,0.7882784,499
417.387920773949,425.536796166875,0.7882784,499
411.622119815668,431.36412244026,0.7912088,500
397.184179204688,439.010840174566,0.7980464,515
404.778160954619,436.004889065218,0.795116,515
404.778160954619,436.004889065218,0.795116,515
397.184179204688,439.010840174566,0.7980464,516
382.324350718711,439.828247932371,0.8068376,531
389.496444593646,440.091927854244,0.8029304,531
389.496444593646,440.091927854244,0.8029304,531
382.324350718711,439.828247932371,0.8068376,532
371.917783135472,432.814362010559,0.8222222,546
376.74605548265,437.455128635517,0.8136752,546
376.74605548265,437.455128635517,0.8136752,546
371.917783135472,432.814362010559,0.8222222,547
367.183263649403,419.735837885678,0.8261294,562
368.683309427168,426.828827784051,0.8261294,562
368.683309427168,426.828827784051,0.8261294,562
367.183263649403,419.735837885678,0.8261294,563
366.855128635517,411.271712393567,0.825641,578
368.073915829951,403.361314737388,0.8241758,579
371.824030274361,395.714597003082,0.8224664,593
371.824030274361,395.714597003082,0.8224664,593
377.167943357646,388.542503128147,0.8222222,593
377.167943357646,388.542503128147,0.8222222,594
384.152531510361,382.082345042268,0.8178266,609
384.152531510361,382.082345042268,0.8178266,609
392.449659718619,375.991338847011,0.8148962,609
401.543687246315,369.979436628315,0.8095238,609
392.449659718619,375.991338847011,0.8148962,610
401.543687246315,369.979436628315,0.8095238,610
411.106479079562,364.15211035493,0.7899878,624
411.106479079562,364.15211035493,0.7899878,624
420.622394482253,358.245680104984,0.7257631,624
427.700735496078,353.710385448775,0.5750916,624
433.372783593249,349.966130558184,0.3181929,624
420.622394482253,358.245680104984,0.7257631,640
427.700735496078,353.710385448775,0.5750916,640
433.372783593249,349.966130558184,0.3181929,640
433.2,350.2,0.5,656
433.372783593249,349.966130558184,0,656
500.171697134312,238.640467543565,0.2046398,874
500.171697134312,238.640467543565,0.2769231,875
500.171697134312,238.640467543565,0.3150183,890
500.171697134312,238.640467543565,0.3150183,890
500.171697134312,238.640467543565,0.3770452,890
500.171697134312,238.640467543565,0.443956,890
501.671742912076,248.212048707541,0.5052503,890
500.171697134312,238.640467543565,0.3770452,906
500.171697134312,238.640467543565,0.443956,906
501.671742912076,248.212048707541,0.5052503,906
501.34360789819,278.034247871334,0.6417583,921
501.671742912076,261.211468855861,0.5833944,921
501.671742912076,261.211468855861,0.5833944,921
501.34360789819,278.034247871334,0.6417583,922
495.718436231574,315.872316660054,0.6935287,938
499.140415662099,297.124674214911,0.6735043,938
491.265175328837,332.062263863033,0.7062271,953
480.624225592822,359.511343729972,0.7235653,954
486.108767967772,346.775603503525,0.7169719,954
469.420758690146,380.262953581347,0.7316239,968
471.764580217902,376.334122745445,0.7301587,968
475.608447523423,369.610284737693,0.7264957,968
475.608447523423,369.610284737693,0.7264957,968
469.420758690146,380.262953581347,0.7316239,984
471.764580217902,376.334122745445,0.7301587,984
467.498825037385,382.346024964141,0.7326007,999
467.733207190161,382.346024964141,0.7330891,999
468.201971495712,381.897769096957,0.7330891,999
468.201971495712,381.897769096957,0.7330891,999
467.498825037385,382.346024964141,0.7326007,1000
467.733207190161,382.346024964141,0.7330891,1000
467.498825037385,380.262953581347,0.7201465,1015
467.498825037385,380.262953581347,0.7201465,1015
468.623859370708,372.800811792352,0.6976801,1015
473.780266731773,359.511343729972,0.6771673,1015
468.623859370708,372.800811792352,0.6976801,1031
473.780266731773,359.511343729972,0.6771673,1031
481.655507065035,343.426868495743,0.6622711,1046
492.062074648274,326.946873378704,0.6568987,1047
503.874935148167,313.683773308512,0.6529915,1062
503.874935148167,313.683773308512,0.6529915,1062
514.609637745293,305.219647816401,0.6529915,1062
524.688070314646,299.576897488327,0.6590965,1062
514.609637745293,305.219647816401,0.6529915,1063
524.688070314646,299.576897488327,0.6590965,1063
533.31333353679,296.570946378979,0.6749695,1078
539.641651661733,295.674434644612,0.6942613,1093
544.00115970336,295.674434644612,0.7150183,1093
547.141880550554,299.128641621143,0.7335775,1093
548.454420606098,306.6698873867,0.760928,1109
547.423139133885,329.87372051149,0.8300366,1110
548.454420606098,317.137980285043,0.7973138,1110
544.09491256447,342.688564714499,0.8520147,1124
537.250953703421,362.438190862758,0.8625153,1140
540.34479812006,353.341233558153,0.8593407,1140
534.016479995117,374.989355143895,0.8593407,1156
535.094637897885,369.873964659566,0.8625153,1156
