X,Y,Pressure,Time
216.100527970214,269.675594347972,0.1460318,0
216.100527970214,269.675594347972,0.1540904,15
216.100527970214,269.675594347972,0.1653236,15
216.100527970214,269.675594347972,0.1653236,15
216.100527970214,269.675594347972,0.1540904,31
216.100527970214,269.675594347972,0.1540904,31
222.944486831263,271.020361949522,0.157265,31
226.507095553453,271.020361949522,0.1692308,31
231.429120761742,269.491018402661,0.1892552,31
222.944486831263,271.020361949522,0.157265,47
226.507095553453,271.020361949522,0.1692308,47
231.429120761742,269.491018402661,0.1892552,47
238.226203192236,265.113931699576,0.213431,62
238.226203192236,265.113931699576,0.213431,62
246.710837122715,257.46721396527,0.2327228,62
255.992370372631,247.289168980987,0.2471306,62
265.086397900327,234.73800469985,0.2542125,62
246.710837122715,257.46721396527,0.2327228,78
255.992370372631,247.289168980987,0.2471306,78
265.086397900327,234.73800469985,0.2542125,78
273.477278969695,220.472920926542,0.2578755,94
280.883754997406,205.443165379803,0.2578755,94
287.633960997345,190.176097903378,0.2578755,94
292.97787408063,175.884646137883,0.2490842,109
296.821741386151,164.071785637989,0.2412698,125
298.837427900021,156.161387981811,0.2385836,125
299.681203650014,149.147502059999,0.240293,140
299.681203650014,151.336045411542,0.2385836,140
299.681203650014,151.336045411542,0.2385836,140
299.681203650014,149.147502059999,0.240293,141
299.681203650014,147.618158513138,0.2698413,156
299.681203650014,148.145518356883,0.24884,156
299.681203650014,148.145518356883,0.24884,156
299.681203650014,147.618158513138,0.2698413,157
299.353068636128,146.985326700644,0.2788767,172
299.681203650014,147.169902645955,0.2788767,172
299.681203650014,147.169902645955,0.2788767,172
299.353068636128,146.985326700644,0.2788767,173
299.071810052797,147.064430677206,0.2554335,187
299.165562913907,146.985326700644,0.2742369,187
299.165562913907,146.985326700644,0.2742369,187
299.071810052797,147.064430677206,0.2554335,188
298.743675038911,148.435566270943,0.229304,203
298.040528580584,151.784301278726,0.2214896,204
295.415448469497,168.633448286386,0.2227106,218
296.821741386151,158.165355388043,0.2214896,218
296.821741386151,158.165355388043,0.2214896,218
295.415448469497,168.633448286386,0.2227106,219
293.587267677847,197.638239692373,0.2393162,234
293.587267677847,214.276442762535,0.2505495,234
294.196661275063,182.160228278451,0.2285714,234
294.196661275063,182.160228278451,0.2285714,234
293.587267677847,197.638239692373,0.2393162,235
293.587267677847,214.276442762535,0.2505495,235
295.415448469497,230.281814020203,0.2647131,250
295.415448469497,230.281814020203,0.2647131,250
298.556169316691,246.39265724662,0.2798535,250
302.587542344432,261.923404644917,0.2884005,250
298.556169316691,246.39265724662,0.2798535,265
302.587542344432,261.923404644917,0.2884005,265
306.947050386059,276.663112277596,0.2967033,281
306.947050386059,276.663112277596,0.2967033,281
310.88467055269,290.58541215247,0.2986569,281
310.88467055269,290.58541215247,0.2986569,282
313.791009247108,303.321152378918,0.3018315,297
315.337931455428,315.397692800684,0.3020757,298
315.337931455428,327.052345347453,0.3052503,298
314.822290719321,338.047798089541,0.3076923,312
303.103183080538,370.348588518937,0.3299145,328
308.165837580493,359.880495620594,0.3218559,328
312.009704886013,349.069618823817,0.3123321,328
273.805413983581,402.253859065523,0.3496948,343
282.055665761284,396.452900784326,0.346276,343
289.837153233436,389.175334940642,0.3418804,343
296.915494247261,380.342057557909,0.3391941,343
296.915494247261,380.342057557909,0.3391941,343
273.805413983581,402.253859065523,0.3496948,359
282.055665761284,396.452900784326,0.346276,359
289.837153233436,389.175334940642,0.3418804,359
265.414532914212,406.630945768609,0.3604396,375
247.835871456038,411.350816370129,0.3880342,376
256.601763969848,409.821472823267,0.3753358,376
223.975768303476,405.892641987365,0.3958486,390
231.241615039521,409.900576799829,0.396337,390
239.351237525559,411.350816370129,0.396337,390
239.351237525559,411.350816370129,0.396337,390
223.975768303476,405.892641987365,0.3958486,406
231.241615039521,409.900576799829,0.396337,406
213.381694998016,393.631525620289,0.3860806,422
218.022461622974,400.434467604602,0.3899878,422
218.022461622974,400.434467604602,0.3899878,422
213.381694998016,393.631525620289,0.3860806,423
209.537827692496,374.066475417341,0.3809524,437
210.334727011933,384.982824182867,0.3811966,437
210.334727011933,384.982824182867,0.3811966,437
209.537827692496,374.066475417341,0.3809524,438
210.006591998047,360.803375347148,0.3782662,453
210.006591998047,360.803375347148,0.3782662,453
213.756706442457,345.140787987915,0.3697192,453
213.756706442457,345.140787987915,0.3697192,454
219.710013122959,328.608056886502,0.3565324,468
219.710013122959,328.608056886502,0.3565324,468
227.02273628956,312.681789605396,0.343834,468
235.413617358928,298.759489730522,0.3335775,468
227.02273628956,312.681789605396,0.343834,469
235.413617358928,298.759489730522,0.3335775,469
243.992004150517,287.394885097812,0.3177045,484
243.992004150517,287.394885097812,0.3177045,484
252.570390942106,278.113351847896,0.2927961,484
252.570390942106,278.113351847896,0.2927961,485
261.476912747581,270.572106082339,0.2537241,500
270.477187414167,264.296523941771,0.2056166,501
279.664967802973,259.840333262124,0.1528694,515
286.743308816797,257.282638019959,0.0971917,516
292.087221900082,256.465230262154,0.02783883,516
292.087221900082,256.465230262154,0,531
292.4,256.6,0.5,531
344.823206274606,398.615076143681,0.1421245,687
344.823206274606,398.615076143681,0.1799756,688
344.823206274606,398.615076143681,0.1741148,703
344.823206274606,398.615076143681,0.1799756,703
344.823206274606,398.615076143681,0.1799756,703
344.823206274606,398.615076143681,0.1741148,704
344.823206274606,398.615076143681,0.1741148,718
344.823206274606,398.615076143681,0.1741148,718
346.463881344035,391.442982268746,0.1956044,718
346.463881344035,391.442982268746,0.1956044,719
348.15143284402,381.607721182897,0.2065934,734
348.15143284402,381.607721182897,0.2065934,734
350.682760093997,368.080941190832,0.2161172,734
350.682760093997,368.080941190832,0.2161172,735
354.339121677297,350.783538315989,0.2295482,751
358.886135441145,331.060280159917,0.2373626,751
364.417554246651,310.04499038667,0.2405372,765
364.417554246651,310.04499038667,0.2405372,765
371.027130954924,286.762053285318,0.2405372,765
371.027130954924,286.762053285318,0.2405372,766
378.38673055208,262.66170842616,0.2405372,781
386.168218024232,239.194195379498,0.2310134,782
393.762199774163,217.546073793756,0.2190476,797
400.699911496323,199.273055207984,0.2095238,798
406.653218176824,184.638819544053,0.2056166,812
406.653218176824,184.638819544053,0.2056166,812
411.528366954558,173.722470778527,0.2056166,812
411.528366954558,173.722470778527,0.2056166,813
415.278481398968,166.524008911405,0.210989,828
415.278481398968,166.524008911405,0.210989,828
417.997314371166,161.988714255196,0.215873,828
420.106753746147,159.35191503647,0.2212454,828
417.997314371166,161.988714255196,0.215873,829
420.106753746147,159.35191503647,0.2212454,829
422.122440260018,157.532523575549,0.2222222,843
422.122440260018,157.532523575549,0.2222222,843
424.466261787774,155.713132114628,0.2222222,843
424.466261787774,155.713132114628,0.2222222,844
426.903836176641,154.157420575579,0.221978,859
429.200781273843,153.155436872463,0.2180708,860
430.935209204382,153.155436872463,0.2107448,875
430.935209204382,153.155436872463,0.2107448,875
431.82586138493,154.421100497452,0.1960928,875
431.82586138493,160.063850825526,0.1936508,875
431.82586138493,154.421100497452,0.1960928,876
431.82586138493,160.063850825526,0.1936508,876
429.716422009949,170.980199591052,0.1936508,890
415.465987121189,220.815704824976,0.2246642,906
420.809900204474,202.727262184515,0.219536,906
425.872554704428,185.456227301859,0.2078144,906
410.215826899014,237.82305978576,0.2285714,922
391.699636829737,290.58541215247,0.2358974,937
398.168584246345,272.945225379192,0.2315018,937
404.356273079623,255.305038605914,0.2288156,937
374.73036896878,337.96869411298,0.2742369,953
379.793023468734,323.677242347484,0.2612943,953
385.465071565905,307.671871089816,0.2503053,953
385.465071565905,307.671871089816,0.2503053,953
374.73036896878,337.96869411298,0.2742369,968
379.793023468734,323.677242347484,0.2612943,968
366.339487899411,361.963567003388,0.2830281,984
370.183355204932,350.783538315989,0.2796093,984
370.183355204932,350.783538315989,0.2796093,984
366.339487899411,361.963567003388,0.2830281,985
360.714316232795,377.968938261055,0.2835165,1000
363.011261329997,371.165996276742,0.2830281,1000
363.011261329997,371.165996276742,0.2830281,1000
360.714316232795,377.968938261055,0.2835165,1001
