X,Y,Pressure,Time
336.760460219123,235.924564348277,0.3081807,0
336.760460219123,235.924564348277,0.43663,1
336.760460219123,235.924564348277,0.4373626,16
336.760460219123,235.924564348277,0.4456654,16
336.760460219123,235.924564348277,0.4456654,16
336.760460219123,235.924564348277,0.4456654,16
336.760460219123,235.924564348277,0.4373626,17
336.760460219123,235.924564348277,0.4456654,17
349.182714316233,228.831574449904,0.4373626,31
349.182714316233,228.831574449904,0.4373626,31
361.792474135563,221.633112582781,0.4476191,31
378.5742362743,212.272475356304,0.4537241,31
361.792474135563,221.633112582781,0.4476191,47
378.5742362743,212.272475356304,0.4537241,47
398.496719260231,200.907870723594,0.4583639,63
420.716147343364,188.277602465896,0.4737485,63
444.24811548204,174.803558458205,0.5137973,78
444.24811548204,174.803558458205,0.5137973,78
469.608264412366,160.063850825526,0.549939,78
496.937223426008,144.796783349101,0.5753358,78
469.608264412366,160.063850825526,0.549939,79
496.937223426008,144.796783349101,0.5753358,79
525.109958189642,129.318771935179,0.5897436,94
553.095187231056,114.315384380627,0.6009768,95
580.283516953032,100.604028443251,0.6161172,109
580.283516953032,100.604028443251,0.6161172,109
606.065553758354,88.3165440839869,0.6302809,109
606.065553758354,88.3165440839869,0.6302809,110
629.50376903592,77.8484511856441,0.6407815,125
629.50376903592,77.8484511856441,0.6407815,125
650.504409924619,69.3052217169713,0.6449329,125
650.504409924619,69.3052217169713,0.6449329,126
668.786217841121,62.4759117404706,0.6449329,141
683.364787743767,57.5714651936399,0.6446887,142
693.677602465896,54.5655140842921,0.6446887,156
699.912167729728,53.1152745139927,0.6446887,157
701.834101382488,56.3849055452132,0.6310135,172
702.865382854701,53.0361705374309,0.6432235,172
702.865382854701,53.0361705374309,0.6432235,172
703.287270729698,53.2998504593036,0.6402931,172
701.834101382488,56.3849055452132,0.6310135,173
703.287270729698,53.2998504593036,0.6402931,173
694.193243202002,63.3987914670248,0.6310135,187
656.17645802179,91.2170232245857,0.6510379,203
678.630268257698,75.5808038575396,0.6417583,203
597.159031952879,128.870516067995,0.6632479,219
628.191228980377,109.595513779107,0.6571429,219
628.191228980377,109.595513779107,0.6571429,219
597.159031952879,128.870516067995,0.6632479,220
501.15610217597,186.352739036225,0.6962149,234
533.594592120121,166.972264778588,0.6778999,234
565.845576342051,147.512686544389,0.6666667,234
565.845576342051,147.512686544389,0.6666667,234
501.15610217597,186.352739036225,0.6962149,235
533.594592120121,166.972264778588,0.6778999,235
397.981078524125,250.558800012207,0.762149,250
417.200415051729,238.007635731071,0.742613,250
441.763664662618,222.740568254646,0.7286935,250
470.030152287362,205.17948545793,0.7150183,250
470.030152287362,205.17948545793,0.7150183,250
397.981078524125,250.558800012207,0.762149,266
417.200415051729,238.007635731071,0.742613,266
441.763664662618,222.740568254646,0.7286935,266
375.855403302103,266.379595324564,0.8039072,281
377.261696218757,266.485067293313,0.8039072,281
378.199224829859,264.11194799646,0.7948718,281
385.371318704794,259.10202948088,0.778022,281
385.371318704794,259.10202948088,0.778022,281
375.855403302103,266.379595324564,0.8039072,297
377.261696218757,266.485067293313,0.8039072,297
378.199224829859,264.11194799646,0.7948718,297
386.074465163121,264.665675832392,0.7897436,312
386.074465163121,264.665675832392,0.7897436,312
404.778160954619,257.124430066836,0.7797314,312
432.247749259926,244.836945707572,0.774359,312
404.778160954619,257.124430066836,0.7797314,313
432.247749259926,244.836945707572,0.774359,313
468.014465773492,227.460438856166,0.7687424,328
468.014465773492,227.460438856166,0.7687424,328
509.453230384228,206.260573137608,0.7687424,328
509.453230384228,206.260573137608,0.7687424,344
553.423322244942,183.821411786248,0.7687424,359
553.423322244942,183.821411786248,0.7687424,359
600.81539353618,160.063850825526,0.7702076,359
650.129398480178,136.33265785699,0.779243,359
600.81539353618,160.063850825526,0.7702076,360
650.129398480178,136.33265785699,0.779243,360
698.74025696585,113.682552568133,0.8046398,375
744.304147465438,93.4055665761284,0.8253968,376
785.133518478958,76.029059724723,0.8451771,376
819.165807061983,62.2913357951598,0.8583639,391
845.650990325633,52.7461226233711,0.8622711,406
862.7140110477,47.1033722952971,0.8637363,406
871.808038575396,44.8357249671926,0.8639805,406
822.212775048067,79.0350108340708,0.8376068,422
853.619983520005,59.8391125217444,0.8420025,422
869.698599200415,49.0282357249672,0.8539683,422
874.151860103153,44.8357249671926,0.8639805,422
874.151860103153,44.8357249671926,0.8639805,422
822.212775048067,79.0350108340708,0.8376068,437
853.619983520005,59.8391125217444,0.8420025,437
869.698599200415,49.0282357249672,0.8539683,437
730.147465437788,132.324723044527,0.7912088,453
779.883358256783,103.768187505722,0.8217338,453
779.883358256783,103.768187505722,0.8217338,453
730.147465437788,132.324723044527,0.7912088,454
636.675862910855,186.800994903409,0.776801,469
680.130314035463,160.881258583331,0.776801,469
680.130314035463,160.881258583331,0.776801,469
636.675862910855,186.800994903409,0.776801,470
568.236274300363,232.654933317057,0.8014652,484
598.565324869533,211.375963621937,0.789011,484
598.565324869533,211.375963621937,0.789011,484
568.236274300363,232.654933317057,0.8014652,485
547.751274147771,249.372240363781,0.820757,500
536.735312967315,260.578637043367,0.8376068,501
533.782097842341,266.854219183935,0.8437119,516
533.782097842341,266.854219183935,0.8437119,516
539.876033814508,269.675594347972,0.8437119,516
539.876033814508,269.675594347972,0.8437119,517
559.282876064333,268.489034699545,0.831746,531
559.282876064333,268.489034699545,0.831746,531
588.252510147404,263.030860316782,0.813431,531
627.67558824427,253.011023285623,0.7833944,531
674.645771660512,237.743955809198,0.7570208,531
588.252510147404,263.030860316782,0.813431,547
627.67558824427,253.011023285623,0.7833944,547
674.645771660512,237.743955809198,0.7570208,547
724.709799493393,219.550041199988,0.7267399,562
779.367717520676,198.53475142674,0.6683761,563
835.94756920072,175.436390270699,0.5811966,563
879.073885311441,157.347947630238,0.4302808,578
879.073885311441,157.347947630238,0.4302808,578
913.762443922239,141.527152317881,0.1631258,578
913.762443922239,141.527152317881,0.1631258,579
913.762443922239,141.527152317881,0,594
914,141.4,0.5,594
